ID;NAME;Year -1;Industry;ESG-Score;E-Score;S-Score;G-Score;TRJAN;TRFEB;TRMRZ;TRAPR;TRMAI;TRJUN;TRJUN;TRJUL;TRAUG;TRSEP;TROKT;TRNOV;TRYEAR;MRJAN;MRFEB;MRMRZ;MRAPR;MRMAI;MRJUN;MRJUL;MRAUG;MRSEP;MROKT;MRNOV;MRDEZ;SMBJAN;SMBFEB;SMBMRZ;SMBAPR;SMBMAI;SMBJUN;SMBJUL;SMBAUG;SMBSEP;SMBOKT;SMBNOV;SMBDEZ;HMLJAN;HMLFEB;HMLMRZ;HMLAPR;HMLMAI;HMLJUN;HMLJUL;HMLAUG;HMLSEP;HMLOKT;HMLNOV;HMLDEZ;MOMJAN;MOMFEB;MOMMRZ;MOMAPR;MOMMAI;MOMJUN;MOMJUL;MOMAUG;MOMSEP;MOMOKT;MOMNOV;MOMDEZ;YEARMR;YEARSMB;YEARHML;YEARMOM
225;AutoNation Inc;2008;Specialty Retailers;40.0239256;10.33333333;20.7275641;8.963028169;-6.072874494;8.008658009;39.07815632;27.8700361;-10.33314512;9.256926951;19.19308357;-8.220502901;-7.896077433;-4.6460177;2.378190253;8.498583572;77.11501713;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
225;AutoNation Inc;2009;Specialty Retailers;38.36863163;9.482954545;19.25;9.635677083;-6.005221935;-1.552967278;1.859154929;6.483921983;-0.84158416;-2.646030951;25.28205128;-7.572656568;2.967227635;-0.129032259;12.53229974;7.92192882;38.29909124;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
225;AutoNation Inc;2010;Specialty Retailers;39.22061058;9.759803922;21.6495098;7.811296859;1.808510638;17.21254356;5.142687275;-5.040604872;3.509289297;5.962373374;2.731494127;7.365062483;-19.73555338;18.79194631;-8.85916204;2.104680146;30.99326691;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
225;AutoNation Inc;2011;Specialty Retailers;44.28631054;18.53703704;17.34722222;8.402051282;-3.010577705;-6.630136988;0.674882629;0.786942583;4.164256797;-1.781737195;11.76303855;1.952827796;8.389178454;1.671628118;-12.71015467;1.951720595;7.22186896;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
225;AutoNation Inc;2012;Specialty Retailers;44.988594;17.72566372;18.24336283;9.019567456;22.16624685;-2.429781543;-0.045693398;4.022857143;1.801801803;-6.021225902;10.39410002;-2.4217119;11.61745828;-7.552233084;2.166666668;1.325448613;35.02393355;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
225;AutoNation Inc;2013;Specialty Retailers;40.31051364;12.81355932;16.25;11.24695431;-0.603743208;11.07828656;1.120820668;1.747311827;7.888280808;4.390414554;-10.65683646;1.744186047;-7.262672812;13.81435102;6.332737029;1.631897711;31.22503374;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
225;AutoNation Inc;2014;Specialty Retailers;38.42843463;8.94214876;17.5661157;11.92017017;-1.307730506;2.963335008;4.601626015;-4.499612102;1.397238017;0.913315173;-1.016195618;-4.010266279;-3.866490416;8.6112066;1.155246085;-6.664580726;-1.72290875;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
225;AutoNation Inc;2015;Specialty Retailers;47.0253845;9.61971831;20.03697183;17.36869436;-27.50586658;19.00578035;-9.306392073;5.5868251;-0.414610069;-6.970297031;13.55896126;-11.24648548;2.138813169;-9.936358039;1.155152887;8.93416928;-15.00030722;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
225;AutoNation Inc;2016;Specialty Retailers;53.38211749;10.46363636;18.10606061;24.81242052;9.188078109;-12.03526255;-7.864923749;-3.42607496;-5.904761907;7.195525044;0.52182163;7.055214725;9.153633856;-0.12642225;16.34797226;-7.296369876;12.80843033;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
226;Autozone Inc;2007;Specialty Retailers;33.81668931;7.898550725;15.68115942;10.23697917;0.808940035;-2.828675166;-1.086200905;6.622516556;4.811594204;-4.385271803;7.668787703;5.326579172;-10.12169351;3.202529592;-10.54873055;27.6963926;27.16676793;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
226;Autozone Inc;2008;Specialty Retailers;35.80800831;7.41025641;21.56089744;6.83685446;-4.717860472;3.613316821;14.33593475;1.829865361;-8.558206623;-0.683535985;1.627953148;-4.11538712;-1.502189289;-7.461359597;9.28238859;6.897950904;10.54887049;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
226;Autozone Inc;2009;Specialty Retailers;32.44533617;6.755681818;20.27272727;5.416927083;-1.923198582;6.76232145;4.315072618;6.584860011;3.172801472;1.225901089;9.496946487;-0.846055681;8.472728995;3.809357389;9.165509405;5.080760186;55.31700484;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
226;Autozone Inc;2010;Specialty Retailers;38.89469724;7.171568627;19.97794118;11.74518744;-6.992186068;2.744363898;6.051560379;3.080966637;4.11502231;-0.626874727;-3.188061728;7.549483271;3.45509351;1.3784893;0.170825453;-1.038431088;16.70025115;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
226;Autozone Inc;2011;Specialty Retailers;33.31188034;6.875;16.98611111;9.450769231;7.049881528;7.739225504;-0.715659047;6.551909631;-4.013529885;-3.185234016;2.19516845;-3.621778642;2.723205603;1.441826493;3.511800405;-7.645204162;12.03161186;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
226;Autozone Inc;2012;Specialty Retailers;55.79988699;15.30530973;23.33185841;17.16271885;4.308326042;2.876704914;4.371958438;3.105073469;-0.063555698;1.375795568;5.874578109;-6.384591376;0.664380624;2.829229059;7.363818208;3.53986135;29.86157871;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
226;Autozone Inc;2013;Specialty Retailers;61.42995569;18.58898305;24.51483051;18.32614213;3.582039585;7.466618765;-0.248867096;1.222887913;-0.260353257;0.70234742;-3.582351184;4.218323889;-5.415336648;8.605737161;4.760091394;7.166225268;28.21736321;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
226;Autozone Inc;2014;Specialty Retailers;53.77338496;18.59504132;22.80371901;12.37462462;-3.577716401;5.25902026;6.143026076;-2.425367718;0.142716975;-0.997595084;5.104213526;2.147116728;-0.35242776;8.369368499;-0.081589983;-5.340852546;14.38991257;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
226;Autozone Inc;2015;Specialty Retailers;65.38077172;20.32042254;24.92429577;20.13605341;3.434378833;0.935638982;2.855778045;-4.646613169;-0.395959386;3.668299056;2.535775474;-8.866420137;3.569406625;-3.407345707;6.501489049;0.843994993;7.028422657;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
226;Autozone Inc;2016;Specialty Retailers;72.43173083;25.40909091;26.33484848;20.68779144;-8.205978803;0.897260276;-1.832869458;-3.739500473;-12.46334099;-6.936604784;-5.371104021;-2.108110111;12.38456744;-0.942682868;16.3704143;3.583493506;-8.364455981;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
227;AvalonBay Communities Inc;2007;Residential & Commercial REITs;51.75128265;9.776119403;21.77985075;20.1953125;-0.201827065;-3.143665516;5.404983768;4.889589904;1.453634086;-11.00974201;11.83266038;0.290843447;-1.580000001;-27.17213624;-9.717261904;4.5322029;-24.42071825;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
227;AvalonBay Communities Inc;2008;Residential & Commercial REITs;42.57133542;8.00617284;20.34567901;14.21948357;-14.47672499;-27.6109215;13.19724595;29.61441935;8.220383733;-7.544954199;4.040042903;10.70446735;13.05724884;-5.431046335;5.030532131;14.8680187;43.66871192;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
227;AvalonBay Communities Inc;2009;Residential & Commercial REITs;47.93105752;7.836956522;22.83967391;17.25442708;-6.698331507;5.781473301;7.144755183;19.59995402;-5.747789312;-3.914388711;12.55221163;0.123703491;1.897442675;2.290002888;3.781394036;2.81800341;39.6284311;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
227;AvalonBay Communities Inc;2010;Residential & Commercial REITs;40.57730971;6.953125;23.25260417;10.37158055;3.00310973;6.371945862;-0.035780029;7.115059223;5.102282602;-0.538570263;4.509345792;1.632014305;-14.74810766;17.22051732;-6.191299121;5.323683805;28.76420156;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
227;AvalonBay Communities Inc;2011;Residential & Commercial REITs;53.88341457;22.16336634;21.77722772;9.942820513;4.142419602;-4.246049331;9.773692528;2.865228155;-3.885832186;2.898657623;3.965224768;-3.7867972;-3.396448986;-0.316199721;-0.961899752;3.618364563;10.67036006;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
227;AvalonBay Communities Inc;2012;Residential & Commercial REITs;74.40342481;26.54901961;27.06372549;20.79067971;-4.277601595;-9.306887531;2.32833768;5.028815031;-0.285628381;1.962886083;0.318731006;-8.452785579;3.420878129;-1.605161697;-6.402463095;0.618995521;-16.65188443;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
227;AvalonBay Communities Inc;2013;Residential & Commercial REITs;84.17572681;28.32727273;32.80454545;23.04390863;4.457413514;9.733685016;2.733922213;4.933528008;3.874038814;1.069323491;4.142344752;4.06537007;-7.768003578;10.54834362;4.70825736;2.321003914;44.8192272;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
227;AvalonBay Communities Inc;2014;Residential & Commercial REITs;83.61124991;28.73529412;31.53361345;23.34234234;5.875512581;-5.18727119;4.25385129;-6.704513201;1.314348303;-3.240736167;7.800087569;-4.224207962;4.396096915;0.00572017;3.981010124;1.969580668;10.2394791;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
227;AvalonBay Communities Inc;2015;Residential & Commercial REITs;84.29270696;30.26737968;31.33823529;22.68709199;-6.864715147;0.087468657;11.60230758;-6.376105491;1.747836417;0.893043854;2.915904431;-5.73121465;2.71879444;-3.744939271;-1.773557865;8.532381154;4.007204106;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
227;AvalonBay Communities Inc;2016;Residential & Commercial REITs;78.29662056;30.45348837;28.34186047;19.50127173;-2.167654529;6.157578561;0.675225116;3.556622297;0.737463125;1.185106015;0.093667066;-2.401871589;-3.788482311;1.630983075;-0.307878391;-0.827966567;4.542791869;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
228;Avangrid Inc;2015;Multiline Utilities;73.15274628;31.5794702;30.56125828;11.0120178;0.130208335;0.884265279;4.560494476;-0.446871897;4.788029925;11.55789547;-2.00E+00;-7.842268497;0.752403019;-5.672570607;-6.754318124;5.950441234;5.910313911;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
228;Avangrid Inc;2016;Multiline Utilities;74.80191035;31.24534161;32.80900621;10.74756253;2.428722283;15.20421607;-1.230968593;1.89739986;4.436781611;-1.650151379;2.876557192;7.485689125;-1.752721466;9.088991987;4.40684635;-3.902100643;39.2892624;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
229;Avery Dennison Corp;2007;Containers & Packaging;43.32728697;4.710526316;22.99473684;15.62202381;-2.484004515;0.058490933;-3.264583037;0.858099623;7.034654496;-14.13945054;0.182107899;10.54305839;-7.794361525;-21.26798561;-10.06362059;6.826930236;-33.51066424;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
229;Avery Dennison Corp;2008;Containers & Packaging;75.02843048;31.48514851;26.07673267;17.4665493;-25.97005805;-22.26080247;13.2953993;30.39927405;-4.105775922;-5.465795772;4.088785045;16.34867191;15.13047787;-0.9997223;5.918653578;-2.848775291;23.53033194;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
229;Avery Dennison Corp;2009;Containers & Packaging;75.02843048;31.48514851;26.07673267;17.4665493;-10.90709783;-17.06036745;15.94527225;7.907105337;-11.91391237;-5.99765945;11.57796452;-8.728583774;14.60327261;-2.07435345;3.820438753;12.78636121;9.958440351;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
229;Avery Dennison Corp;2011;Containers & Packaging;78.47179487;28.09230769;26.51923077;23.86025641;-5.334728033;5.976372482;-0.308657006;6.140059742;-8.974358973;-5.445881399;12.61887344;2.305943489;3.532583433;1.759899435;3.720930229;5.246176148;21.23721299;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
229;Avery Dennison Corp;2012;Containers & Packaging;75.15116744;28.23507463;25.69776119;21.21833162;10.28064147;13.44071091;6.126646828;-3.761318785;4.945717733;-2.188938481;4.607109448;-3.755868542;1.777362019;8.272058824;3.513971213;3.241056069;46.49914871;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
